timestamp,frame_id,label,confidence,zone,proximity,approach,is_danger,x1,y1,x2,y2,area,frame_w,frame_h
1776139127.6753,302,person,0.8531,unknown,close,stable,False,0,146,268,478,88976,270,480,0
1776139127.7208,303,person,0.8561,unknown,close,stable,False,0,146,269,478,89308,270,480,0
1776139127.7658,304,person,0.8561,unknown,close,stable,False,0,146,269,478,89308,270,480,0
1776139127.8131,305,person,0.8327,unknown,close,stable,False,0,147,269,477,88770,270,480,0
1776139127.8611,306,person,0.8447,unknown,close,stable,False,0,147,269,477,88770,270,480,0
1776139127.9118,307,person,0.8453,unknown,close,stable,False,0,147,269,477,88770,270,480,0
1776139127.9589,308,person,0.8532,unknown,close,stable,False,0,147,268,477,88440,270,480,0
1776139128.006,309,person,0.8532,unknown,close,stable,False,0,147,268,477,88440,270,480,0
1776139128.0519,310,person,0.8414,unknown,close,stable,False,0,147,268,477,88440,270,480,0
1776139128.0979,311,person,0.7575,unknown,close,receding,False,0,147,269,413,71554,270,480,0
1776139128.0979,311,dining table,0.4381,unknown,close,stable,False,53,305,269,479,37584,270,480,0
1776139128.1467,312,person,0.7831,unknown,close,stable,False,0,149,270,475,88020,270,480,0
1776139128.1467,312,bed,0.4346,unknown,close,stable,False,52,304,269,479,37975,270,480,0
1776139128.1958,313,person,0.7621,unknown,close,stable,False,0,149,270,475,88020,270,480,0
1776139128.2445,314,person,0.7608,unknown,close,stable,False,0,149,269,475,87694,270,480,0
1776139128.2983,315,person,0.7608,unknown,close,stable,False,0,149,269,475,87694,270,480,0
1776139128.3456,316,person,0.7569,unknown,close,stable,False,0,147,269,411,71016,270,480,0
1776139128.3927,317,person,0.7569,unknown,close,receding,False,0,147,269,411,71016,270,480,0
1776139128.4387,318,person,0.7597,unknown,close,receding,False,1,147,269,401,68072,270,480,0
1776139128.4849,319,person,0.7542,unknown,close,receding,False,0,148,269,410,70478,270,480,0
1776139128.5342,320,person,0.7496,unknown,close,receding,False,0,148,269,411,70747,270,480,0
1776139128.5898,321,person,0.7615,unknown,close,stable,False,0,147,269,409,70478,270,480,0
1776139128.6392,322,person,0.7655,unknown,close,stable,False,1,147,269,402,68340,270,480,0
1776139128.6875,323,person,0.7448,unknown,close,stable,False,0,147,269,409,70478,270,480,0
1776139128.7378,324,person,0.7588,unknown,close,approaching,False,0,148,269,475,87963,270,480,0
1776139128.7849,325,person,0.8228,unknown,close,approaching,False,0,148,268,478,88440,270,480,0
1776139128.8357,326,person,0.8228,unknown,close,approaching,False,0,148,268,478,88440,270,480,0
1776139128.8837,327,person,0.7487,unknown,close,stable,False,0,147,269,417,72630,270,480,0
1776139128.8837,327,dining table,0.4839,unknown,close,stable,False,53,305,269,479,37584,270,480,0
1776139128.9309,328,person,0.7637,unknown,close,stable,False,0,147,269,414,71823,270,480,0
1776139128.9854,329,person,0.8629,unknown,close,stable,False,0,148,268,478,88440,270,480,0
1776139129.0347,330,person,0.8309,unknown,close,stable,False,0,148,270,479,89370,270,480,0
1776139129.0852,331,person,0.8309,unknown,close,stable,False,0,148,270,479,89370,270,480,0
1776139129.1349,332,person,0.838,unknown,close,stable,False,0,144,244,479,81740,270,480,0
1776139129.1828,333,person,0.873,unknown,close,approaching,False,0,127,247,479,86944,270,480,0
1776139129.2315,334,person,0.873,unknown,close,stable,False,0,127,247,479,86944,270,480,0
1776139129.2774,335,person,0.8186,unknown,close,stable,False,0,109,246,478,90774,270,480,0
1776139131.0174,370,person,0.4009,unknown,medium,receding,False,208,248,269,478,14030,270,480,0
1776139131.0678,371,vase,0.4883,unknown,close,stable,False,0,60,187,476,77792,270,480,0
1776139131.1171,372,vase,0.4883,unknown,close,stable,False,0,60,187,476,77792,270,480,0
1776139131.1696,373,person,0.5147,unknown,medium,receding,False,0,6,257,478,121304,270,480,0
1776139131.1696,373,person,0.4087,unknown,medium,receding,False,213,253,269,478,12600,270,480,0
1776139131.2186,374,person,0.4832,unknown,close,approaching,False,0,1,266,480,127414,270,480,0
1776139131.266,375,person,0.5516,unknown,close,approaching,False,0,7,224,478,105504,270,480,0
1776139131.3108,376,person,0.5516,unknown,close,approaching,False,0,7,224,478,105504,270,480,0
1776139131.4001,378,person,0.6406,unknown,close,receding,False,15,193,270,479,72930,270,480,0
1776139131.4477,379,person,0.6406,unknown,close,approaching,False,15,193,270,479,72930,270,480,0
1776139131.4941,380,person,0.913,unknown,close,receding,False,12,187,269,479,75044,270,480,0
1776139131.5401,381,person,0.8886,unknown,close,receding,False,8,178,270,479,78862,270,480,0
1776139131.5838,382,person,0.8753,unknown,close,receding,False,11,155,270,479,83916,270,480,0
1776139131.6319,383,person,0.8606,unknown,close,approaching,False,13,125,270,479,90978,270,480,0
1776139131.6796,384,person,0.8781,unknown,close,approaching,False,11,97,270,479,98938,270,480,0
1776139131.7983,385,person,0.8756,unknown,close,approaching,False,19,92,270,479,97137,270,480,0
1776139131.8442,386,person,0.7871,unknown,close,approaching,False,9,104,269,479,97500,270,480,0
1776139131.8887,387,person,0.8391,unknown,close,approaching,False,1,106,269,480,100232,270,480,0
1776139131.933,388,person,0.892,unknown,close,stable,False,1,117,267,479,96292,270,480,0
1776139131.9814,389,person,0.8946,unknown,close,stable,False,1,129,267,479,93100,270,480,0
1776139132.0295,390,person,0.8989,unknown,close,stable,False,0,135,264,480,91080,270,480,0
1776139132.0804,391,person,0.932,unknown,close,stable,False,0,141,268,480,90852,270,480,0
1776139132.1269,392,person,0.9472,unknown,close,stable,False,0,138,269,479,91729,270,480,0
1776139132.1708,393,person,0.9439,unknown,close,stable,False,0,131,269,478,93343,270,480,0
1776139132.2152,394,person,0.9328,unknown,close,stable,False,0,122,269,478,95764,270,480,0
1776139132.2614,395,person,0.9453,unknown,close,stable,False,0,118,268,479,96748,270,480,0
1776139132.3062,396,person,0.9499,unknown,close,stable,False,0,118,269,479,97109,270,480,0
1776139132.3516,397,person,0.9466,unknown,close,stable,False,0,125,269,478,94957,270,480,0
1776139132.404,398,person,0.952,unknown,close,stable,False,0,130,269,479,93881,270,480,0
1776139132.4488,399,person,0.952,unknown,close,stable,False,0,130,269,479,93881,270,480,0
1776139132.4963,400,person,0.9522,unknown,close,stable,False,0,130,269,478,93612,270,480,0
1776139132.5432,401,person,0.9511,unknown,close,stable,False,0,129,269,479,94150,270,480,0
1776139132.5906,402,person,0.9473,unknown,close,stable,False,0,128,269,479,94419,270,480,0
1776139132.6365,403,person,0.9486,unknown,close,stable,False,0,129,268,479,93800,270,480,0
1776139132.6812,404,person,0.9477,unknown,close,stable,False,0,130,268,479,93532,270,480,0
1776139132.7301,405,person,0.9506,unknown,close,stable,False,0,130,269,479,93881,270,480,0
1776139132.7773,406,person,0.9433,unknown,close,stable,False,0,125,269,478,94957,270,480,0
1776139132.8249,407,person,0.9281,unknown,close,stable,False,1,121,269,479,95944,270,480,0
1776139132.8711,408,person,0.8115,unknown,close,stable,False,2,120,267,478,94870,270,480,0
1776139132.9171,409,person,0.8115,unknown,close,stable,False,2,120,267,478,94870,270,480,0
1776139132.9636,410,person,0.6116,unknown,close,receding,False,57,237,255,479,47916,270,480,0
1776139133.1023,413,person,0.4553,unknown,medium,receding,False,129,313,269,479,23240,270,480,0
1776139134.1119,434,laptop,0.4156,unknown,close,stable,False,0,6,200,274,53600,270,480,0
1776139134.1586,435,tv,0.7471,unknown,medium,stable,False,111,14,270,208,30846,270,480,0
1776139134.2036,436,tv,0.4701,unknown,medium,stable,False,148,25,270,218,23546,270,480,0
1776139135.3198,460,vase,0.5018,unknown,close,receding,False,131,45,270,478,60187,270,480,0
1776139135.3672,461,vase,0.5018,unknown,close,receding,False,131,45,270,478,60187,270,480,0
1776139135.415,462,vase,0.6013,unknown,close,receding,False,141,66,270,476,52890,270,480,0
1776139135.4628,463,vase,0.6013,unknown,close,receding,False,141,66,270,476,52890,270,480,0
1776139135.6963,468,vase,0.5068,unknown,close,receding,False,149,79,270,479,48400,270,480,0
1776139135.7477,469,vase,0.4213,unknown,close,receding,False,154,71,269,478,46805,270,480,0
1776139135.8068,470,vase,0.5209,unknown,close,receding,False,156,71,270,477,46284,270,480,0
1776139135.9088,472,vase,0.4156,unknown,close,receding,False,158,77,270,476,44688,270,480,0
1776139136.0947,476,vase,0.4661,unknown,close,receding,False,165,76,270,477,42105,270,480,0
1776139136.4175,482,vase,0.5441,unknown,close,stable,False,167,71,270,478,41921,270,480,0
1776139136.4664,483,vase,0.5441,unknown,close,stable,False,167,71,270,478,41921,270,480,0
1776139136.5241,484,vase,0.4337,unknown,close,stable,False,166,70,269,478,42024,270,480,0
1776139137.4015,503,vase,0.4928,unknown,close,stable,False,176,66,269,476,38130,270,480,0
1776139137.4483,504,vase,0.4928,unknown,close,stable,False,176,66,269,476,38130,270,480,0
1776139138.3308,522,wine glass,0.4323,unknown,medium,stable,False,187,222,270,473,20833,270,480,0
1776139138.3823,523,wine glass,0.5954,unknown,medium,stable,False,190,221,269,473,19908,270,480,0
1776139138.4312,524,wine glass,0.4818,unknown,medium,stable,False,191,222,269,472,19500,270,480,0
1776139138.4805,525,wine glass,0.5292,unknown,medium,stable,False,192,222,269,471,19173,270,480,0
1776139138.5276,526,wine glass,0.5292,unknown,medium,stable,False,192,222,269,471,19173,270,480,0
1776139138.5745,527,wine glass,0.5292,unknown,medium,stable,False,192,222,269,471,19173,270,480,0
1776139139.6054,549,person,0.4771,unknown,close,stable,False,0,52,269,407,95495,270,480,0
1776139139.6529,550,person,0.4771,unknown,close,stable,False,0,52,269,407,95495,270,480,0
1776139139.7001,551,person,0.4307,unknown,close,stable,False,0,40,269,369,88501,270,480,0
1776139139.7488,552,person,0.4307,unknown,close,approaching,False,0,40,269,369,88501,270,480,0
1776139141.2788,584,bed,0.4076,unknown,close,approaching,False,0,76,270,399,87210,270,480,0
1776139141.3272,585,bed,0.4049,unknown,close,approaching,False,0,73,270,406,89910,270,480,0
1776139141.6132,591,bed,0.4081,unknown,close,approaching,False,0,73,270,395,86940,270,480,0
1776139141.7581,594,bed,0.4085,unknown,close,approaching,False,0,71,270,409,91260,270,480,0
1776139141.9978,599,bed,0.4939,unknown,close,approaching,False,0,73,270,469,106920,270,480,0
1776139143.0081,619,person,0.4479,unknown,close,approaching,False,3,76,270,413,89979,270,480,0
1776139143.2606,624,person,0.4209,unknown,close,approaching,False,4,26,269,479,120045,270,480,0
1776139143.3133,625,person,0.5408,unknown,close,approaching,False,3,39,269,478,116774,270,480,0
1776139143.3637,626,person,0.5408,unknown,close,approaching,False,3,39,269,478,116774,270,480,0
1776139143.4158,627,person,0.4568,unknown,close,stable,False,2,99,269,391,77964,270,480,0
1776139143.7464,634,person,0.4459,unknown,close,stable,False,0,63,269,404,91729,270,480,0
1776139143.8875,637,bed,0.4283,unknown,medium,receding,False,3,382,269,479,25802,270,480,0
1776139144.6384,653,bed,0.4277,unknown,close,approaching,False,0,80,270,475,106650,270,480,0
1776139144.8322,657,umbrella,0.4198,unknown,medium,stable,False,5,286,269,396,29040,270,480,0
1776139144.8821,658,umbrella,0.4198,unknown,medium,stable,False,5,286,269,396,29040,270,480,0
1776139144.9667,659,umbrella,0.6496,unknown,medium,receding,False,81,316,268,399,15521,270,480,0
1776139145.0163,660,umbrella,0.7023,unknown,medium,receding,False,97,317,270,403,14878,270,480,0
1776139145.0707,661,umbrella,0.8424,unknown,medium,receding,False,106,318,270,406,14432,270,480,0
1776139145.0707,661,person,0.4083,unknown,far,receding,False,68,308,106,428,4560,270,480,0
1776139145.1227,662,umbrella,0.7917,unknown,medium,receding,False,112,318,269,405,13659,270,480,0
1776139145.3092,666,person,0.4131,unknown,medium,receding,False,146,316,269,479,20049,270,480,0
1776139145.3564,667,umbrella,0.4798,unknown,far,receding,False,164,314,269,398,8820,270,480,0
1776139145.4033,668,umbrella,0.4798,unknown,far,receding,False,164,314,269,398,8820,270,480,0
1776139145.5451,671,person,0.4724,unknown,medium,receding,False,207,278,269,479,12462,270,480,0
1776139145.5947,672,person,0.4288,unknown,far,receding,False,223,294,269,478,8464,270,480,0
1776139145.7366,675,umbrella,0.4009,unknown,far,receding,False,130,251,269,285,4726,270,480,0
1776139145.9254,679,person,0.5055,unknown,far,receding,False,0,416,88,479,5544,270,480,0
1776139145.9713,680,person,0.4427,unknown,far,approaching,False,0,408,93,479,6603,270,480,0
1776139146.019,681,person,0.4427,unknown,far,receding,False,0,408,93,479,6603,270,480,0
1776139146.2274,685,person,0.4161,unknown,medium,stable,False,0,385,117,479,10998,270,480,0
1776139147.0559,703,person,0.4467,unknown,medium,approaching,False,215,243,269,479,12744,270,480,0
1776139147.2491,706,person,0.4091,unknown,medium,approaching,False,215,244,269,479,12690,270,480,0
1776139147.2942,707,person,0.4091,unknown,medium,approaching,False,215,244,269,479,12690,270,480,0
1776139147.341,708,person,0.4091,unknown,medium,approaching,False,215,244,269,479,12690,270,480,0
1776139147.3926,709,person,0.5808,unknown,medium,approaching,False,214,241,269,479,13090,270,480,0
1776139147.4411,710,person,0.5808,unknown,medium,stable,False,214,241,269,479,13090,270,480,0
1776139147.4884,711,person,0.5808,unknown,medium,stable,False,214,241,269,479,13090,270,480,0
1776139147.5348,712,person,0.5963,unknown,medium,stable,False,215,243,269,479,12744,270,480,0
1776139147.5348,712,chair,0.4009,unknown,medium,stable,False,0,353,143,479,18018,270,480,0
1776139147.5832,713,person,0.6248,unknown,medium,stable,False,214,239,269,479,13200,270,480,0
1776139147.6319,714,person,0.6248,unknown,medium,stable,False,214,239,269,479,13200,270,480,0
1776139147.6801,715,person,0.6248,unknown,medium,stable,False,214,239,269,479,13200,270,480,0
1776139147.7268,716,person,0.5493,unknown,medium,stable,False,213,239,270,480,13737,270,480,0
1776139147.7732,717,person,0.5415,unknown,medium,stable,False,213,242,269,479,13272,270,480,0
1776139147.8177,718,person,0.5415,unknown,medium,stable,False,213,242,269,479,13272,270,480,0
1776139147.9625,721,chair,0.469,unknown,medium,stable,False,0,354,142,479,17750,270,480,0
1776139148.0123,722,chair,0.4814,unknown,medium,stable,False,0,354,143,479,17875,270,480,0
1776139148.06,723,chair,0.4578,unknown,medium,stable,False,0,354,142,479,17750,270,480,0
1776139148.1053,724,chair,0.4578,unknown,medium,stable,False,0,354,142,479,17750,270,480,0
1776139148.1497,725,chair,0.491,unknown,medium,stable,False,0,354,142,479,17750,270,480,0
1776139148.1979,726,person,0.6071,unknown,medium,stable,False,209,242,269,479,14220,270,480,0
1776139148.1979,726,chair,0.4832,unknown,medium,stable,False,0,354,142,479,17750,270,480,0
1776139148.2468,727,person,0.5774,unknown,medium,stable,False,209,240,269,479,14340,270,480,0
1776139148.2468,727,chair,0.455,unknown,medium,stable,False,0,354,142,479,17750,270,480,0
1776139148.2946,728,chair,0.538,unknown,medium,stable,False,0,354,142,479,17750,270,480,0
1776139148.2946,728,person,0.489,unknown,medium,stable,False,209,244,269,479,14100,270,480,0
1776139148.342,729,chair,0.4637,unknown,medium,stable,False,0,354,142,479,17750,270,480,0
1776139148.342,729,person,0.4282,unknown,medium,stable,False,209,254,269,479,13500,270,480,0
1776139148.3868,730,person,0.6396,unknown,medium,receding,False,208,249,269,479,14030,270,480,0
1776139148.3868,730,person,0.432,unknown,medium,receding,False,123,280,177,479,10746,270,480,0
1776139148.532,733,chair,0.4605,unknown,medium,stable,False,0,353,143,479,18018,270,480,0
1776139148.58,734,chair,0.5601,unknown,medium,stable,False,0,352,143,479,18161,270,480,0
1776139148.58,734,person,0.4187,unknown,medium,stable,False,206,240,269,478,14994,270,480,0
1776139148.6284,735,chair,0.5171,unknown,medium,stable,False,0,352,143,479,18161,270,480,0
1776139148.6766,736,chair,0.5266,unknown,medium,stable,False,0,352,143,479,18161,270,480,0
1776139148.7215,737,chair,0.5116,unknown,medium,stable,False,0,352,143,479,18161,270,480,0
1776139148.7674,738,chair,0.5116,unknown,medium,stable,False,0,352,143,479,18161,270,480,0
1776139148.8147,739,chair,0.5057,unknown,medium,stable,False,0,351,143,479,18304,270,480,0
